last_updated,players
2025-06-09 16:00:33 UTC,"{'dg_id': 6093, 'driving_acc': -0.003, 'driving_dist': -0.635, 'player_name': 'Rose, Justin', 'sg_app': 0.022, 'sg_arg': 0.029, 'sg_ott': -0.191, 'sg_putt': 0.042, 'sg_total': -0.098}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25003, 'driving_acc': -0.056, 'driving_dist': 7.352, 'player_name': 'Walker, Danny', 'sg_app': 0.005, 'sg_arg': -0.015, 'sg_ott': -0.065, 'sg_putt': -0.023, 'sg_total': -0.098}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26193, 'driving_acc': -0.017, 'driving_dist': 3.168, 'player_name': 'Ding, Wenyi', 'sg_app': -0.298, 'sg_arg': 0.063, 'sg_ott': 0.165, 'sg_putt': -0.037, 'sg_total': -0.107}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15229, 'driving_acc': -0.013, 'driving_dist': 4.157, 'player_name': 'Stone, Brandon', 'sg_app': -0.086, 'sg_arg': -0.136, 'sg_ott': 0.1, 'sg_putt': 0.012, 'sg_total': -0.11}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24304, 'driving_acc': -0.046, 'driving_dist': 8.836, 'player_name': 'Vilips, Karl', 'sg_app': 0.114, 'sg_arg': -0.143, 'sg_ott': 0.11, 'sg_putt': -0.195, 'sg_total': -0.115}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15004, 'driving_acc': 0.002, 'driving_dist': -0.878, 'player_name': 'Kim, Chan', 'sg_app': 0.046, 'sg_arg': 0.134, 'sg_ott': -0.202, 'sg_putt': -0.098, 'sg_total': -0.121}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11019, 'driving_acc': 0.031, 'driving_dist': 4.512, 'player_name': 'Steele, Brendan', 'sg_app': 0.232, 'sg_arg': -0.112, 'sg_ott': 0.351, 'sg_putt': -0.599, 'sg_total': -0.128}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27900, 'driving_acc': -0.065, 'driving_dist': 24.874, 'player_name': 'Potgieter, Aldrich', 'sg_app': -0.237, 'sg_arg': -0.41, 'sg_ott': 0.572, 'sg_putt': -0.057, 'sg_total': -0.133}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14792, 'driving_acc': 0.02, 'driving_dist': -0.058, 'player_name': 'Saddier, Adrien', 'sg_app': 0.032, 'sg_arg': -0.138, 'sg_ott': 0.148, 'sg_putt': -0.182, 'sg_total': -0.14}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19190, 'driving_acc': 0.0, 'driving_dist': -1.583, 'player_name': 'Hoshino, Rikuya', 'sg_app': -0.194, 'sg_arg': 0.005, 'sg_ott': -0.073, 'sg_putt': 0.12, 'sg_total': -0.142}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18628, 'driving_acc': 0.064, 'driving_dist': -21.399, 'player_name': 'Campbell, Brian', 'sg_app': 0.1, 'sg_arg': 0.126, 'sg_ott': -0.605, 'sg_putt': 0.234, 'sg_total': -0.144}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25362, 'driving_acc': -0.035, 'driving_dist': 4.817, 'player_name': 'Fitzpatrick, Alex', 'sg_app': -0.096, 'sg_arg': 0.116, 'sg_ott': -0.004, 'sg_putt': -0.163, 'sg_total': -0.147}"
2025-06-09 16:00:33 UTC,"{'dg_id': 28159, 'driving_acc': -0.01, 'driving_dist': -1.96, 'player_name': 'Meissner, Mac', 'sg_app': 0.131, 'sg_arg': 0.073, 'sg_ott': -0.303, 'sg_putt': -0.055, 'sg_total': -0.154}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13965, 'driving_acc': 0.0, 'driving_dist': -1.27, 'player_name': 'Hadwin, Adam', 'sg_app': -0.114, 'sg_arg': 0.092, 'sg_ott': -0.165, 'sg_putt': 0.031, 'sg_total': -0.156}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20522, 'driving_acc': -0.022, 'driving_dist': 5.622, 'player_name': 'Veerman, Johannes', 'sg_app': 0.019, 'sg_arg': -0.044, 'sg_ott': 0.156, 'sg_putt': -0.286, 'sg_total': -0.156}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19840, 'driving_acc': 0.023, 'driving_dist': -7.804, 'player_name': 'Ramey, Chad', 'sg_app': -0.19, 'sg_arg': 0.013, 'sg_ott': -0.16, 'sg_putt': 0.164, 'sg_total': -0.173}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10201, 'driving_acc': 0.004, 'driving_dist': 1.918, 'player_name': 'Guerrier, Julien', 'sg_app': -0.408, 'sg_arg': 0.042, 'sg_ott': 0.166, 'sg_putt': 0.023, 'sg_total': -0.177}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24837, 'driving_acc': 0.036, 'driving_dist': -2.299, 'player_name': 'Goodwin, Noah', 'sg_app': -0.189, 'sg_arg': -0.029, 'sg_ott': 0.094, 'sg_putt': -0.058, 'sg_total': -0.182}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27164, 'driving_acc': 0.022, 'driving_dist': -5.557, 'player_name': 'Phillips, Chandler', 'sg_app': -0.02, 'sg_arg': -0.001, 'sg_ott': -0.235, 'sg_putt': 0.066, 'sg_total': -0.19}"
2025-06-09 16:00:33 UTC,"{'dg_id': 21362, 'driving_acc': -0.034, 'driving_dist': 9.575, 'player_name': 'Hillier, Daniel', 'sg_app': 0.022, 'sg_arg': -0.494, 'sg_ott': 0.169, 'sg_putt': 0.108, 'sg_total': -0.195}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6986, 'driving_acc': 0.073, 'driving_dist': -15.419, 'player_name': 'Johnson, Zach', 'sg_app': -0.181, 'sg_arg': 0.079, 'sg_ott': -0.263, 'sg_putt': 0.169, 'sg_total': -0.196}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24185, 'driving_acc': -0.016, 'driving_dist': 7.329, 'player_name': 'Mansell, Richard', 'sg_app': -0.096, 'sg_arg': -0.059, 'sg_ott': 0.305, 'sg_putt': -0.351, 'sg_total': -0.2}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15326, 'driving_acc': 0.037, 'driving_dist': -7.756, 'player_name': 'Sullivan, Andy', 'sg_app': -0.081, 'sg_arg': 0.005, 'sg_ott': -0.117, 'sg_putt': -0.014, 'sg_total': -0.207}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16896, 'driving_acc': -0.006, 'driving_dist': 0.834, 'player_name': 'Kruyswijk, Jacques', 'sg_app': -0.439, 'sg_arg': 0.089, 'sg_ott': 0.07, 'sg_putt': 0.072, 'sg_total': -0.208}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15651, 'driving_acc': -0.016, 'driving_dist': 6.199, 'player_name': 'Ventura, Kris', 'sg_app': -0.269, 'sg_arg': -0.21, 'sg_ott': 0.183, 'sg_putt': 0.085, 'sg_total': -0.211}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14559, 'driving_acc': 0.008, 'driving_dist': -1.291, 'player_name': 'Vincent, Scott', 'sg_app': -0.277, 'sg_arg': -0.12, 'sg_ott': -0.0, 'sg_putt': 0.178, 'sg_total': -0.219}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14016, 'driving_acc': 0.006, 'driving_dist': -2.621, 'player_name': 'Campillo, Jorge', 'sg_app': -0.085, 'sg_arg': 0.128, 'sg_ott': -0.189, 'sg_putt': -0.08, 'sg_total': -0.226}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23610, 'driving_acc': -0.007, 'driving_dist': 3.631, 'player_name': 'Crocker, Sean', 'sg_app': 0.017, 'sg_arg': -0.146, 'sg_ott': 0.099, 'sg_putt': -0.207, 'sg_total': -0.237}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11451, 'driving_acc': 0.078, 'driving_dist': -12.684, 'player_name': 'Garnett, Brice', 'sg_app': -0.231, 'sg_arg': 0.071, 'sg_ott': -0.149, 'sg_putt': 0.069, 'sg_total': -0.24}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7960, 'driving_acc': -0.005, 'driving_dist': 7.101, 'player_name': 'List, Luke', 'sg_app': -0.351, 'sg_arg': -0.096, 'sg_ott': 0.317, 'sg_putt': -0.121, 'sg_total': -0.251}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11357, 'driving_acc': -0.149, 'driving_dist': 12.112, 'player_name': 'Uihlein, Peter', 'sg_app': 0.016, 'sg_arg': 0.168, 'sg_ott': -0.497, 'sg_putt': 0.058, 'sg_total': -0.254}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14775, 'driving_acc': 0.063, 'driving_dist': -17.138, 'player_name': 'Bjork, Alexander', 'sg_app': -0.06, 'sg_arg': -0.056, 'sg_ott': -0.424, 'sg_putt': 0.275, 'sg_total': -0.265}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12522, 'driving_acc': 0.0, 'driving_dist': -1.811, 'player_name': 'Schneider, Marcel', 'sg_app': -0.188, 'sg_arg': 0.037, 'sg_ott': -0.014, 'sg_putt': -0.102, 'sg_total': -0.267}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14209, 'driving_acc': -0.017, 'driving_dist': -1.52, 'player_name': 'Kozuma, Jinichiro', 'sg_app': -0.216, 'sg_arg': 0.124, 'sg_ott': -0.109, 'sg_putt': -0.066, 'sg_total': -0.267}"
2025-06-09 16:00:33 UTC,"{'dg_id': 21995, 'driving_acc': -0.037, 'driving_dist': 7.097, 'player_name': 'Springer, Hayden', 'sg_app': -0.248, 'sg_arg': -0.072, 'sg_ott': -0.011, 'sg_putt': 0.039, 'sg_total': -0.292}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25002, 'driving_acc': -0.013, 'driving_dist': -3.712, 'player_name': 'Wu, Dylan', 'sg_app': -0.099, 'sg_arg': 0.023, 'sg_ott': -0.257, 'sg_putt': 0.04, 'sg_total': -0.293}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16395, 'driving_acc': 0.092, 'driving_dist': -9.682, 'player_name': 'Kohles, Ben', 'sg_app': 0.081, 'sg_arg': -0.198, 'sg_ott': 0.091, 'sg_putt': -0.268, 'sg_total': -0.294}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19865, 'driving_acc': -0.027, 'driving_dist': 5.176, 'player_name': 'Hardy, Nick', 'sg_app': 0.052, 'sg_arg': -0.217, 'sg_ott': 0.066, 'sg_putt': -0.202, 'sg_total': -0.302}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18027, 'driving_acc': 0.064, 'driving_dist': -5.344, 'player_name': 'Kimsey, Nathan', 'sg_app': -0.308, 'sg_arg': -0.055, 'sg_ott': 0.145, 'sg_putt': -0.088, 'sg_total': -0.306}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12337, 'driving_acc': -0.004, 'driving_dist': 2.027, 'player_name': 'Kokrak, Jason', 'sg_app': -0.164, 'sg_arg': -0.138, 'sg_ott': -0.089, 'sg_putt': 0.065, 'sg_total': -0.326}"
2025-06-09 16:00:33 UTC,"{'dg_id': 22231, 'driving_acc': -0.017, 'driving_dist': -0.3, 'player_name': 'Von Dellingshausen, Nicolai', 'sg_app': -0.181, 'sg_arg': -0.131, 'sg_ott': -0.107, 'sg_putt': 0.093, 'sg_total': -0.326}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23542, 'driving_acc': -0.023, 'driving_dist': 16.76, 'player_name': 'Champ, Cameron', 'sg_app': -0.442, 'sg_arg': -0.381, 'sg_ott': 0.511, 'sg_putt': -0.018, 'sg_total': -0.329}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17381, 'driving_acc': 0.018, 'driving_dist': -6.644, 'player_name': 'Silverman, Ben', 'sg_app': -0.234, 'sg_arg': 0.054, 'sg_ott': -0.248, 'sg_putt': 0.095, 'sg_total': -0.332}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16652, 'driving_acc': -0.012, 'driving_dist': -3.151, 'player_name': 'Langasque, Romain', 'sg_app': -0.244, 'sg_arg': 0.014, 'sg_ott': -0.28, 'sg_putt': 0.173, 'sg_total': -0.337}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9842, 'driving_acc': 0.073, 'driving_dist': -7.885, 'player_name': 'Zanotti, Fabrizio', 'sg_app': -0.066, 'sg_arg': -0.121, 'sg_ott': 0.103, 'sg_putt': -0.256, 'sg_total': -0.34}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18105, 'driving_acc': 0.001, 'driving_dist': -0.648, 'player_name': 'Lawrence, Thriston', 'sg_app': -0.174, 'sg_arg': -0.149, 'sg_ott': -0.026, 'sg_putt': -0.009, 'sg_total': -0.358}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25611, 'driving_acc': -0.006, 'driving_dist': -1.546, 'player_name': 'Olesen, Jacob Skov', 'sg_app': -0.028, 'sg_arg': -0.032, 'sg_ott': -0.105, 'sg_putt': -0.193, 'sg_total': -0.359}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5768, 'driving_acc': -0.002, 'driving_dist': 1.047, 'player_name': 'Hoffman, Charley', 'sg_app': 0.083, 'sg_arg': -0.017, 'sg_ott': 0.033, 'sg_putt': -0.463, 'sg_total': -0.364}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10943, 'driving_acc': 0.012, 'driving_dist': -6.833, 'player_name': 'Lashley, Nate', 'sg_app': -0.029, 'sg_arg': -0.044, 'sg_ott': -0.221, 'sg_putt': -0.074, 'sg_total': -0.368}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14007, 'driving_acc': 0.01, 'driving_dist': -5.184, 'player_name': 'Martin, Ben', 'sg_app': 0.034, 'sg_arg': -0.164, 'sg_ott': -0.146, 'sg_putt': -0.094, 'sg_total': -0.37}"
2025-06-09 16:00:33 UTC,"{'dg_id': 29770, 'driving_acc': -0.029, 'driving_dist': 6.211, 'player_name': 'Mouw, William', 'sg_app': -0.336, 'sg_arg': -0.165, 'sg_ott': 0.176, 'sg_putt': -0.047, 'sg_total': -0.373}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18524, 'driving_acc': 0.065, 'driving_dist': -5.582, 'player_name': 'Catlin, John', 'sg_app': -0.121, 'sg_arg': -0.08, 'sg_ott': 0.177, 'sg_putt': -0.353, 'sg_total': -0.378}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19421, 'driving_acc': -0.015, 'driving_dist': 8.2, 'player_name': 'Du Plessis, Hennie', 'sg_app': 0.02, 'sg_arg': -0.233, 'sg_ott': 0.2, 'sg_putt': -0.379, 'sg_total': -0.391}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11952, 'driving_acc': 0.026, 'driving_dist': -7.07, 'player_name': 'Grace, Branden', 'sg_app': 0.113, 'sg_arg': 0.032, 'sg_ott': -0.055, 'sg_putt': -0.488, 'sg_total': -0.399}"
2025-06-09 16:00:33 UTC,"{'dg_id': 30463, 'driving_acc': -0.046, 'driving_dist': 10.072, 'player_name': 'Surratt, Caleb', 'sg_app': -0.237, 'sg_arg': -0.241, 'sg_ott': 0.062, 'sg_putt': 0.018, 'sg_total': -0.399}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6950, 'driving_acc': -0.01, 'driving_dist': -1.641, 'player_name': 'Siem, Marcel', 'sg_app': -0.095, 'sg_arg': 0.001, 'sg_ott': -0.038, 'sg_putt': -0.271, 'sg_total': -0.403}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17357, 'driving_acc': -0.014, 'driving_dist': -0.351, 'player_name': 'Migliozzi, Guido', 'sg_app': -0.291, 'sg_arg': 0.132, 'sg_ott': -0.146, 'sg_putt': -0.097, 'sg_total': -0.403}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15330, 'driving_acc': 0.014, 'driving_dist': -2.344, 'player_name': 'Griffin, Lanto', 'sg_app': 0.028, 'sg_arg': -0.234, 'sg_ott': 0.018, 'sg_putt': -0.216, 'sg_total': -0.404}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12177, 'driving_acc': -0.0, 'driving_dist': -7.667, 'player_name': 'Pavan, Andrea', 'sg_app': -0.023, 'sg_arg': 0.082, 'sg_ott': -0.326, 'sg_putt': -0.142, 'sg_total': -0.409}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20766, 'driving_acc': 0.028, 'driving_dist': -0.698, 'player_name': 'Brown, Daniel', 'sg_app': -0.302, 'sg_arg': -0.341, 'sg_ott': 0.212, 'sg_putt': 0.02, 'sg_total': -0.411}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17813, 'driving_acc': -0.003, 'driving_dist': -5.475, 'player_name': 'Armitage, Marcus', 'sg_app': 0.004, 'sg_arg': 0.081, 'sg_ott': -0.199, 'sg_putt': -0.305, 'sg_total': -0.419}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7033, 'driving_acc': 0.043, 'driving_dist': -11.785, 'player_name': 'Molinari, Edoardo', 'sg_app': -0.303, 'sg_arg': 0.053, 'sg_ott': -0.159, 'sg_putt': -0.017, 'sg_total': -0.426}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12920, 'driving_acc': -0.008, 'driving_dist': -5.768, 'player_name': 'Willett, Danny', 'sg_app': -0.48, 'sg_arg': 0.127, 'sg_ott': -0.307, 'sg_putt': 0.231, 'sg_total': -0.429}"
2025-06-09 16:00:33 UTC,"{'dg_id': 21236, 'driving_acc': -0.066, 'driving_dist': 0.464, 'player_name': 'Bryan, Wesley', 'sg_app': -0.133, 'sg_arg': 0.07, 'sg_ott': -0.305, 'sg_putt': -0.062, 'sg_total': -0.43}"
2025-06-09 16:00:33 UTC,"{'dg_id': 22608, 'driving_acc': -0.021, 'driving_dist': 3.33, 'player_name': 'Clements, Todd', 'sg_app': -0.392, 'sg_arg': -0.067, 'sg_ott': 0.039, 'sg_putt': -0.012, 'sg_total': -0.431}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19866, 'driving_acc': -0.02, 'driving_dist': 1.45, 'player_name': 'Horsfield, Sam', 'sg_app': -0.05, 'sg_arg': -0.248, 'sg_ott': -0.151, 'sg_putt': 0.015, 'sg_total': -0.433}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26660, 'driving_acc': -0.027, 'driving_dist': 8.743, 'player_name': 'Gordon, Will', 'sg_app': -0.067, 'sg_arg': -0.252, 'sg_ott': 0.099, 'sg_putt': -0.219, 'sg_total': -0.438}"
2025-06-09 16:00:33 UTC,"{'dg_id': 22089, 'driving_acc': 0.012, 'driving_dist': -2.325, 'player_name': 'Syme, Connor', 'sg_app': -0.052, 'sg_arg': -0.108, 'sg_ott': -0.058, 'sg_putt': -0.223, 'sg_total': -0.441}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19538, 'driving_acc': -0.036, 'driving_dist': 12.964, 'player_name': 'Vincent, Kieran', 'sg_app': -0.527, 'sg_arg': -0.216, 'sg_ott': 0.408, 'sg_putt': -0.107, 'sg_total': -0.442}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14140, 'driving_acc': -0.035, 'driving_dist': 5.314, 'player_name': 'Higgs, Harry', 'sg_app': -0.227, 'sg_arg': -0.269, 'sg_ott': 0.09, 'sg_putt': -0.051, 'sg_total': -0.458}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20448, 'driving_acc': 0.037, 'driving_dist': -5.769, 'player_name': 'Katsuragawa, Yuto', 'sg_app': -0.299, 'sg_arg': -0.04, 'sg_ott': 0.026, 'sg_putt': -0.147, 'sg_total': -0.46}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18517, 'driving_acc': -0.047, 'driving_dist': 0.877, 'player_name': 'Soderberg, Sebastian', 'sg_app': 0.088, 'sg_arg': -0.009, 'sg_ott': -0.396, 'sg_putt': -0.149, 'sg_total': -0.466}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10873, 'driving_acc': -0.063, 'driving_dist': 3.363, 'player_name': 'Skinns, David', 'sg_app': -0.086, 'sg_arg': -0.068, 'sg_ott': -0.256, 'sg_putt': -0.077, 'sg_total': -0.485}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25363, 'driving_acc': 0.035, 'driving_dist': 0.246, 'player_name': 'Buckley, Hayden', 'sg_app': -0.162, 'sg_arg': -0.287, 'sg_ott': 0.281, 'sg_putt': -0.321, 'sg_total': -0.488}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9586, 'driving_acc': 0.018, 'driving_dist': -8.742, 'player_name': 'Laird, Martin', 'sg_app': -0.275, 'sg_arg': 0.152, 'sg_ott': -0.372, 'sg_putt': 0.006, 'sg_total': -0.489}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13497, 'driving_acc': 0.006, 'driving_dist': -1.6, 'player_name': 'Lee, K.H.', 'sg_app': -0.27, 'sg_arg': 0.025, 'sg_ott': -0.066, 'sg_putt': -0.181, 'sg_total': -0.492}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7452, 'driving_acc': 0.056, 'driving_dist': -13.535, 'player_name': 'Na, Kevin', 'sg_app': -0.144, 'sg_arg': 0.127, 'sg_ott': -0.244, 'sg_putt': -0.234, 'sg_total': -0.496}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12988, 'driving_acc': -0.012, 'driving_dist': -6.334, 'player_name': 'Elvira Mijares, Ignacio', 'sg_app': -0.248, 'sg_arg': -0.061, 'sg_ott': -0.356, 'sg_putt': 0.164, 'sg_total': -0.502}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19960, 'driving_acc': 0.015, 'driving_dist': -0.746, 'player_name': 'Pavon, Matthieu', 'sg_app': -0.309, 'sg_arg': -0.26, 'sg_ott': 0.036, 'sg_putt': 0.024, 'sg_total': -0.509}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25919, 'driving_acc': -0.049, 'driving_dist': 14.839, 'player_name': 'Wolff, Matthew', 'sg_app': -0.315, 'sg_arg': -0.149, 'sg_ott': 0.228, 'sg_putt': -0.276, 'sg_total': -0.512}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27820, 'driving_acc': 0.052, 'driving_dist': -13.574, 'player_name': 'Pak, John', 'sg_app': 0.096, 'sg_arg': -0.086, 'sg_ott': -0.315, 'sg_putt': -0.208, 'sg_total': -0.513}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7548, 'driving_acc': 0.045, 'driving_dist': -13.229, 'player_name': 'McDowell, Graeme', 'sg_app': -0.009, 'sg_arg': -0.054, 'sg_ott': -0.284, 'sg_putt': -0.168, 'sg_total': -0.515}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14666, 'driving_acc': 0.026, 'driving_dist': -0.574, 'player_name': 'Johnston, Andrew', 'sg_app': -0.295, 'sg_arg': -0.177, 'sg_ott': 0.097, 'sg_putt': -0.142, 'sg_total': -0.518}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14196, 'driving_acc': -0.048, 'driving_dist': 4.978, 'player_name': 'Meronk, Adrian', 'sg_app': -0.463, 'sg_arg': -0.149, 'sg_ott': -0.111, 'sg_putt': 0.186, 'sg_total': -0.537}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16433, 'driving_acc': 0.021, 'driving_dist': -3.59, 'player_name': 'NeSmith, Matt', 'sg_app': -0.213, 'sg_arg': -0.107, 'sg_ott': -0.092, 'sg_putt': -0.126, 'sg_total': -0.538}"
2025-06-09 16:00:33 UTC,"{'dg_id': 22535, 'driving_acc': -0.019, 'driving_dist': 9.982, 'player_name': 'Norrman, Vincent', 'sg_app': 0.017, 'sg_arg': -0.222, 'sg_ott': 0.231, 'sg_putt': -0.567, 'sg_total': -0.542}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24497, 'driving_acc': -0.011, 'driving_dist': -0.604, 'player_name': 'Robinson-Thompson, Brandon', 'sg_app': -0.222, 'sg_arg': -0.004, 'sg_ott': -0.33, 'sg_putt': 0.012, 'sg_total': -0.543}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5665, 'driving_acc': -0.021, 'driving_dist': -1.547, 'player_name': 'Cink, Stewart', 'sg_app': -0.281, 'sg_arg': 0.083, 'sg_ott': -0.259, 'sg_putt': -0.104, 'sg_total': -0.561}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12321, 'driving_acc': -0.004, 'driving_dist': -6.247, 'player_name': 'Aphibarnrat, Kiradech', 'sg_app': -0.455, 'sg_arg': 0.024, 'sg_ott': -0.217, 'sg_putt': 0.086, 'sg_total': -0.563}"
