last_updated,players
2025-06-09 16:00:33 UTC,"{'dg_id': 21412, 'driving_acc': -0.119, 'driving_dist': 0.62, 'player_name': 'Capan III, Frankie', 'sg_app': -0.596, 'sg_arg': 0.08, 'sg_ott': -0.838, 'sg_putt': 0.214, 'sg_total': -1.139}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20190, 'driving_acc': -0.061, 'driving_dist': 1.997, 'player_name': 'Helligkilde, Marcus', 'sg_app': -0.416, 'sg_arg': -0.146, 'sg_ott': -0.362, 'sg_putt': -0.224, 'sg_total': -1.148}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17718, 'driving_acc': -0.032, 'driving_dist': -0.519, 'player_name': 'Sordet, Clement', 'sg_app': -0.61, 'sg_arg': 0.115, 'sg_ott': -0.347, 'sg_putt': -0.316, 'sg_total': -1.158}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23892, 'driving_acc': 0.056, 'driving_dist': -4.36, 'player_name': 'Gumberg, Jordan', 'sg_app': -0.526, 'sg_arg': -0.442, 'sg_ott': 0.169, 'sg_putt': -0.369, 'sg_total': -1.169}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16563, 'driving_acc': 0.024, 'driving_dist': -5.937, 'player_name': 'Lee, Chieh-Po', 'sg_app': -0.719, 'sg_arg': -0.052, 'sg_ott': -0.094, 'sg_putt': -0.324, 'sg_total': -1.189}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16549, 'driving_acc': -0.053, 'driving_dist': -1.533, 'player_name': 'Paratore, Renato', 'sg_app': -0.676, 'sg_arg': -0.015, 'sg_ott': -0.619, 'sg_putt': 0.106, 'sg_total': -1.204}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13139, 'driving_acc': -0.065, 'driving_dist': 1.199, 'player_name': 'Pulkkanen, Tapio', 'sg_app': -0.697, 'sg_arg': 0.044, 'sg_ott': -0.438, 'sg_putt': -0.118, 'sg_total': -1.208}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7457, 'driving_acc': -0.02, 'driving_dist': -8.086, 'player_name': 'Cabrera Bello, Rafa', 'sg_app': -0.835, 'sg_arg': -0.087, 'sg_ott': -0.482, 'sg_putt': 0.194, 'sg_total': -1.21}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13305, 'driving_acc': -0.045, 'driving_dist': -0.47, 'player_name': 'Chappell, Kevin', 'sg_app': -0.414, 'sg_arg': -0.135, 'sg_ott': -0.384, 'sg_putt': -0.278, 'sg_total': -1.212}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14050, 'driving_acc': 0.021, 'driving_dist': -11.013, 'player_name': 'Sloan, Roger', 'sg_app': -0.451, 'sg_arg': -0.064, 'sg_ott': -0.569, 'sg_putt': -0.13, 'sg_total': -1.214}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6893, 'driving_acc': -0.052, 'driving_dist': 4.092, 'player_name': 'Colsaerts, Nicolas', 'sg_app': -0.403, 'sg_arg': -0.197, 'sg_ott': -0.182, 'sg_putt': -0.435, 'sg_total': -1.217}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20780, 'driving_acc': -0.01, 'driving_dist': -6.765, 'player_name': 'Kim, Minkyu', 'sg_app': -0.479, 'sg_arg': -0.062, 'sg_ott': -0.529, 'sg_putt': -0.149, 'sg_total': -1.219}"
2025-06-09 16:00:33 UTC,"{'dg_id': 4052, 'driving_acc': -0.016, 'driving_dist': -6.667, 'player_name': 'Westwood, Lee', 'sg_app': -0.368, 'sg_arg': -0.075, 'sg_ott': -0.365, 'sg_putt': -0.415, 'sg_total': -1.223}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25771, 'driving_acc': -0.064, 'driving_dist': 5.872, 'player_name': 'Furr, Wilson', 'sg_app': -0.628, 'sg_arg': -0.13, 'sg_ott': -0.324, 'sg_putt': -0.155, 'sg_total': -1.237}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19208, 'driving_acc': -0.002, 'driving_dist': -7.822, 'player_name': 'Endycott, Harrison', 'sg_app': -0.523, 'sg_arg': -0.047, 'sg_ott': -0.516, 'sg_putt': -0.153, 'sg_total': -1.239}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9171, 'driving_acc': -0.053, 'driving_dist': -12.461, 'player_name': 'Villegas, Camilo', 'sg_app': -0.274, 'sg_arg': 0.045, 'sg_ott': -0.919, 'sg_putt': -0.096, 'sg_total': -1.244}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11374, 'driving_acc': 0.001, 'driving_dist': -3.954, 'player_name': 'Hahn, James', 'sg_app': -0.653, 'sg_arg': -0.242, 'sg_ott': -0.265, 'sg_putt': -0.106, 'sg_total': -1.266}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23549, 'driving_acc': -0.028, 'driving_dist': 1.539, 'player_name': 'Celli, Filippo', 'sg_app': -0.521, 'sg_arg': -0.319, 'sg_ott': -0.224, 'sg_putt': -0.223, 'sg_total': -1.287}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14926, 'driving_acc': -0.09, 'driving_dist': -2.925, 'player_name': 'Malnati, Peter', 'sg_app': -0.552, 'sg_arg': 0.182, 'sg_ott': -0.748, 'sg_putt': -0.177, 'sg_total': -1.294}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13089, 'driving_acc': 0.019, 'driving_dist': -7.939, 'player_name': 'Nemecz, Lukas', 'sg_app': -0.488, 'sg_arg': -0.113, 'sg_ott': -0.31, 'sg_putt': -0.385, 'sg_total': -1.296}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9675, 'driving_acc': -0.029, 'driving_dist': -2.436, 'player_name': 'Lorenzo-Vera, Michael', 'sg_app': -0.578, 'sg_arg': -0.1, 'sg_ott': -0.365, 'sg_putt': -0.261, 'sg_total': -1.304}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15113, 'driving_acc': 0.056, 'driving_dist': -19.749, 'player_name': 'Pepperell, Eddie', 'sg_app': -0.412, 'sg_arg': -0.152, 'sg_ott': -0.677, 'sg_putt': -0.074, 'sg_total': -1.315}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15592, 'driving_acc': 0.084, 'driving_dist': -7.822, 'player_name': 'Girrbach, Joel', 'sg_app': -0.548, 'sg_arg': -0.302, 'sg_ott': 0.113, 'sg_putt': -0.579, 'sg_total': -1.316}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17081, 'driving_acc': 0.011, 'driving_dist': -8.646, 'player_name': 'Sharma, Shubhankar', 'sg_app': -0.41, 'sg_arg': -0.39, 'sg_ott': -0.519, 'sg_putt': 0.002, 'sg_total': -1.317}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6149, 'driving_acc': 0.075, 'driving_dist': -26.766, 'player_name': 'Kjeldsen, Soren', 'sg_app': -0.231, 'sg_arg': -0.043, 'sg_ott': -0.782, 'sg_putt': -0.312, 'sg_total': -1.368}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27597, 'driving_acc': -0.04, 'driving_dist': 0.745, 'player_name': 'Ogletree, Andy', 'sg_app': -0.861, 'sg_arg': -0.134, 'sg_ott': -0.353, 'sg_putt': -0.024, 'sg_total': -1.372}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11619, 'driving_acc': -0.079, 'driving_dist': 1.191, 'player_name': 'Bjerregaard, Lucas', 'sg_app': -0.595, 'sg_arg': -0.104, 'sg_ott': -0.622, 'sg_putt': -0.056, 'sg_total': -1.377}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7679, 'driving_acc': 0.066, 'driving_dist': -24.97, 'player_name': 'Aiken, Thomas', 'sg_app': -0.396, 'sg_arg': -0.137, 'sg_ott': -0.825, 'sg_putt': -0.021, 'sg_total': -1.38}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6762, 'driving_acc': 0.032, 'driving_dist': -17.803, 'player_name': 'Perez, Pat', 'sg_app': -0.59, 'sg_arg': 0.041, 'sg_ott': -0.827, 'sg_putt': -0.018, 'sg_total': -1.395}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14973, 'driving_acc': -0.005, 'driving_dist': -5.615, 'player_name': 'Levy, Alexander', 'sg_app': -0.771, 'sg_arg': -0.188, 'sg_ott': -0.394, 'sg_putt': -0.06, 'sg_total': -1.413}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23112, 'driving_acc': -0.023, 'driving_dist': -0.1, 'player_name': 'De Bruyn, Jannik', 'sg_app': -0.709, 'sg_arg': -0.166, 'sg_ott': -0.254, 'sg_putt': -0.361, 'sg_total': -1.49}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11328, 'driving_acc': 0.019, 'driving_dist': -15.015, 'player_name': 'Kisner, Kevin', 'sg_app': -0.754, 'sg_arg': 0.024, 'sg_ott': -0.644, 'sg_putt': -0.128, 'sg_total': -1.502}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7887, 'driving_acc': -0.054, 'driving_dist': 2.136, 'player_name': 'Garcia-Heredia, Alfredo', 'sg_app': -0.469, 'sg_arg': -0.275, 'sg_ott': -0.239, 'sg_putt': -0.525, 'sg_total': -1.507}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16421, 'driving_acc': -0.027, 'driving_dist': -2.445, 'player_name': 'Johannessen, Kristian K.', 'sg_app': -1.152, 'sg_arg': -0.136, 'sg_ott': -0.256, 'sg_putt': 0.021, 'sg_total': -1.522}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12650, 'driving_acc': -0.007, 'driving_dist': -11.313, 'player_name': 'Huizing, Daan', 'sg_app': -0.791, 'sg_arg': -0.2, 'sg_ott': -0.668, 'sg_putt': 0.135, 'sg_total': -1.524}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25888, 'driving_acc': 0.031, 'driving_dist': -12.757, 'player_name': 'Germishuys, Deon', 'sg_app': -0.599, 'sg_arg': -0.222, 'sg_ott': -0.443, 'sg_putt': -0.261, 'sg_total': -1.525}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26213, 'driving_acc': -0.055, 'driving_dist': -2.155, 'player_name': 'Ko, Jeong Weon', 'sg_app': -0.744, 'sg_arg': -0.043, 'sg_ott': -0.558, 'sg_putt': -0.182, 'sg_total': -1.527}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7955, 'driving_acc': -0.082, 'driving_dist': -0.295, 'player_name': 'Watney, Nick', 'sg_app': -0.381, 'sg_arg': -0.215, 'sg_ott': -0.652, 'sg_putt': -0.279, 'sg_total': -1.528}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16897, 'driving_acc': -0.063, 'driving_dist': 3.476, 'player_name': 'Lombard, Zander', 'sg_app': -0.684, 'sg_arg': -0.095, 'sg_ott': -0.588, 'sg_putt': -0.163, 'sg_total': -1.531}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27870, 'driving_acc': -0.068, 'driving_dist': 4.244, 'player_name': 'Coody, Parker', 'sg_app': -0.497, 'sg_arg': -0.266, 'sg_ott': -0.479, 'sg_putt': -0.295, 'sg_total': -1.537}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26562, 'driving_acc': -0.003, 'driving_dist': -2.019, 'player_name': 'Besard, Matthis', 'sg_app': -0.894, 'sg_arg': -0.189, 'sg_ott': -0.218, 'sg_putt': -0.244, 'sg_total': -1.544}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20084, 'driving_acc': -0.091, 'driving_dist': 15.739, 'player_name': 'Lindberg, Mikael', 'sg_app': -1.092, 'sg_arg': -0.232, 'sg_ott': -0.073, 'sg_putt': -0.156, 'sg_total': -1.553}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19455, 'driving_acc': -0.08, 'driving_dist': 3.499, 'player_name': 'Pereira, Mito', 'sg_app': -0.578, 'sg_arg': -0.226, 'sg_ott': -0.607, 'sg_putt': -0.152, 'sg_total': -1.563}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13530, 'driving_acc': 0.056, 'driving_dist': -13.302, 'player_name': 'Kawamura, Masahiro', 'sg_app': -0.704, 'sg_arg': -0.209, 'sg_ott': -0.273, 'sg_putt': -0.393, 'sg_total': -1.578}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20846, 'driving_acc': -0.006, 'driving_dist': -6.994, 'player_name': 'Scalise, Lorenzo', 'sg_app': -0.73, 'sg_arg': -0.22, 'sg_ott': -0.435, 'sg_putt': -0.221, 'sg_total': -1.606}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15473, 'driving_acc': -0.003, 'driving_dist': -14.536, 'player_name': 'Long, Adam', 'sg_app': -0.643, 'sg_arg': 0.023, 'sg_ott': -0.867, 'sg_putt': -0.138, 'sg_total': -1.625}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13344, 'driving_acc': -0.002, 'driving_dist': -8.538, 'player_name': 'Baldwin, Matthew', 'sg_app': -0.31, 'sg_arg': -0.256, 'sg_ott': -0.448, 'sg_putt': -0.62, 'sg_total': -1.634}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6252, 'driving_acc': -0.047, 'driving_dist': -15.976, 'player_name': 'Baddeley, Aaron', 'sg_app': -0.555, 'sg_arg': 0.262, 'sg_ott': -1.255, 'sg_putt': -0.088, 'sg_total': -1.636}"
2025-06-09 16:00:33 UTC,"{'dg_id': 4163, 'driving_acc': -0.019, 'driving_dist': -19.583, 'player_name': 'Donald, Luke', 'sg_app': -0.477, 'sg_arg': 0.165, 'sg_ott': -1.288, 'sg_putt': -0.041, 'sg_total': -1.641}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13821, 'driving_acc': -0.044, 'driving_dist': -6.471, 'player_name': 'Whitnell, Dale', 'sg_app': -0.56, 'sg_arg': -0.2, 'sg_ott': -0.64, 'sg_putt': -0.243, 'sg_total': -1.643}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18579, 'driving_acc': 0.004, 'driving_dist': -15.146, 'player_name': 'Cook, Austin', 'sg_app': -0.698, 'sg_arg': 0.011, 'sg_ott': -0.754, 'sg_putt': -0.235, 'sg_total': -1.675}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23236, 'driving_acc': -0.054, 'driving_dist': -3.061, 'player_name': 'Arnaus, Adri', 'sg_app': -0.809, 'sg_arg': -0.295, 'sg_ott': -0.656, 'sg_putt': 0.077, 'sg_total': -1.683}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25138, 'driving_acc': -0.05, 'driving_dist': -1.319, 'player_name': 'Long, Hurly', 'sg_app': -0.965, 'sg_arg': -0.03, 'sg_ott': -0.474, 'sg_putt': -0.256, 'sg_total': -1.725}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24657, 'driving_acc': -0.008, 'driving_dist': -6.928, 'player_name': 'Friedrichsen, Sebastian', 'sg_app': -0.728, 'sg_arg': -0.348, 'sg_ott': -0.494, 'sg_putt': -0.156, 'sg_total': -1.726}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10033, 'driving_acc': 0.034, 'driving_dist': -25.612, 'player_name': 'Figueiredo, Pedro', 'sg_app': -0.648, 'sg_arg': -0.138, 'sg_ott': -1.062, 'sg_putt': 0.102, 'sg_total': -1.746}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20704, 'driving_acc': 0.062, 'driving_dist': -23.388, 'player_name': 'Tarrio, Santiago', 'sg_app': -0.43, 'sg_arg': -0.059, 'sg_ott': -0.773, 'sg_putt': -0.487, 'sg_total': -1.749}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11826, 'driving_acc': -0.008, 'driving_dist': -9.833, 'player_name': 'Lee, Danny', 'sg_app': -0.395, 'sg_arg': -0.257, 'sg_ott': -0.756, 'sg_putt': -0.357, 'sg_total': -1.765}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12258, 'driving_acc': -0.055, 'driving_dist': -1.509, 'player_name': 'Garcia Rodriguez, Sebastian', 'sg_app': -0.706, 'sg_arg': -0.196, 'sg_ott': -0.556, 'sg_putt': -0.326, 'sg_total': -1.784}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12425, 'driving_acc': 0.017, 'driving_dist': -20.447, 'player_name': 'Todd, Brendon', 'sg_app': -1.26, 'sg_arg': 0.207, 'sg_ott': -1.118, 'sg_putt': 0.362, 'sg_total': -1.809}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9396, 'driving_acc': -0.049, 'driving_dist': 5.226, 'player_name': 'Fisher, Ross', 'sg_app': -0.522, 'sg_arg': -0.466, 'sg_ott': -0.294, 'sg_putt': -0.548, 'sg_total': -1.831}"
2025-06-09 16:00:33 UTC,"{'dg_id': 8300, 'driving_acc': -0.059, 'driving_dist': -4.589, 'player_name': 'Wilson, Oliver', 'sg_app': -1.101, 'sg_arg': -0.021, 'sg_ott': -0.724, 'sg_putt': -0.004, 'sg_total': -1.85}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16363, 'driving_acc': -0.043, 'driving_dist': -14.141, 'player_name': 'Brun, Julien', 'sg_app': -0.804, 'sg_arg': 0.031, 'sg_ott': -1.185, 'sg_putt': 0.104, 'sg_total': -1.853}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27554, 'driving_acc': -0.081, 'driving_dist': 7.698, 'player_name': 'Jones, Sam', 'sg_app': -0.938, 'sg_arg': -0.358, 'sg_ott': -0.321, 'sg_putt': -0.24, 'sg_total': -1.857}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15164, 'driving_acc': -0.041, 'driving_dist': 1.163, 'player_name': 'Lewis, Tom', 'sg_app': -0.663, 'sg_arg': -0.232, 'sg_ott': -0.374, 'sg_putt': -0.597, 'sg_total': -1.866}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23163, 'driving_acc': -0.029, 'driving_dist': -1.012, 'player_name': 'Enefer, Will', 'sg_app': -0.723, 'sg_arg': -0.393, 'sg_ott': -0.427, 'sg_putt': -0.325, 'sg_total': -1.868}"
2025-06-09 16:00:33 UTC,"{'dg_id': 8182, 'driving_acc': -0.026, 'driving_dist': -4.537, 'player_name': 'Blixt, Jonas', 'sg_app': -1.41, 'sg_arg': -0.04, 'sg_ott': -0.351, 'sg_putt': -0.157, 'sg_total': -1.958}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12819, 'driving_acc': -0.074, 'driving_dist': 8.638, 'player_name': 'Bekker, Oliver', 'sg_app': -0.902, 'sg_arg': -0.19, 'sg_ott': -0.269, 'sg_putt': -0.612, 'sg_total': -1.973}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23781, 'driving_acc': -0.061, 'driving_dist': -1.333, 'player_name': 'Hanna, Chase', 'sg_app': -1.138, 'sg_arg': -0.198, 'sg_ott': -0.705, 'sg_putt': 0.021, 'sg_total': -2.019}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10423, 'driving_acc': -0.074, 'driving_dist': 7.88, 'player_name': 'Brehm, Ryan', 'sg_app': -0.85, 'sg_arg': -0.465, 'sg_ott': -0.256, 'sg_putt': -0.456, 'sg_total': -2.027}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7293, 'driving_acc': -0.077, 'driving_dist': 0.395, 'player_name': 'Walker, Jimmy', 'sg_app': -0.803, 'sg_arg': -0.19, 'sg_ott': -0.681, 'sg_putt': -0.4, 'sg_total': -2.074}"
2025-06-09 16:00:33 UTC,"{'dg_id': 10886, 'driving_acc': -0.054, 'driving_dist': -8.55, 'player_name': 'Harding, Justin', 'sg_app': -1.02, 'sg_arg': -0.141, 'sg_ott': -0.986, 'sg_putt': 0.072, 'sg_total': -2.075}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7820, 'driving_acc': -0.006, 'driving_dist': -6.379, 'player_name': 'Palmer, Ryan', 'sg_app': -0.929, 'sg_arg': -0.174, 'sg_ott': -0.327, 'sg_putt': -0.673, 'sg_total': -2.103}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16566, 'driving_acc': -0.06, 'driving_dist': 8.963, 'player_name': 'Barjon, Paul', 'sg_app': -1.086, 'sg_arg': -0.604, 'sg_ott': -0.176, 'sg_putt': -0.258, 'sg_total': -2.124}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24660, 'driving_acc': -0.063, 'driving_dist': -15.809, 'player_name': 'Kjettrup, Frederik', 'sg_app': -0.441, 'sg_arg': -0.322, 'sg_ott': -1.525, 'sg_putt': 0.091, 'sg_total': -2.197}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12318, 'driving_acc': -0.082, 'driving_dist': 2.11, 'player_name': 'Knappe, Alexander', 'sg_app': -1.356, 'sg_arg': -0.345, 'sg_ott': -0.522, 'sg_putt': 0.024, 'sg_total': -2.199}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15016, 'driving_acc': -0.023, 'driving_dist': -11.499, 'player_name': 'Schwab, Matthias', 'sg_app': -0.887, 'sg_arg': -0.007, 'sg_ott': -1.034, 'sg_putt': -0.281, 'sg_total': -2.208}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11061, 'driving_acc': 0.056, 'driving_dist': -20.636, 'player_name': 'Morrison, James', 'sg_app': -1.19, 'sg_arg': -0.116, 'sg_ott': -0.767, 'sg_putt': -0.186, 'sg_total': -2.258}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7084, 'driving_acc': -0.013, 'driving_dist': -10.701, 'player_name': 'Donaldson, Jamie', 'sg_app': -1.278, 'sg_arg': -0.264, 'sg_ott': -0.904, 'sg_putt': 0.146, 'sg_total': -2.3}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13731, 'driving_acc': -0.051, 'driving_dist': -0.93, 'player_name': 'Strydom, Ockie', 'sg_app': -1.056, 'sg_arg': -0.334, 'sg_ott': -0.461, 'sg_putt': -0.526, 'sg_total': -2.378}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12821, 'driving_acc': -0.122, 'driving_dist': 4.889, 'player_name': 'De Jager, Louis', 'sg_app': -1.087, 'sg_arg': -0.097, 'sg_ott': -0.896, 'sg_putt': -0.332, 'sg_total': -2.412}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14409, 'driving_acc': -0.034, 'driving_dist': -8.871, 'player_name': 'Wiebe, Gunner', 'sg_app': -1.082, 'sg_arg': -0.351, 'sg_ott': -0.829, 'sg_putt': -0.177, 'sg_total': -2.44}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5647, 'driving_acc': -0.041, 'driving_dist': -7.393, 'player_name': 'Gallacher, Stephen', 'sg_app': -1.188, 'sg_arg': -0.275, 'sg_ott': -0.754, 'sg_putt': -0.244, 'sg_total': -2.461}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14120, 'driving_acc': -0.052, 'driving_dist': -5.67, 'player_name': 'Samooja, Kalle', 'sg_app': -0.883, 'sg_arg': -0.269, 'sg_ott': -0.984, 'sg_putt': -0.407, 'sg_total': -2.543}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23016, 'driving_acc': -0.077, 'driving_dist': -0.015, 'player_name': 'Bachem, Nick', 'sg_app': -1.246, 'sg_arg': -0.133, 'sg_ott': -0.772, 'sg_putt': -0.435, 'sg_total': -2.586}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11641, 'driving_acc': -0.108, 'driving_dist': -6.628, 'player_name': 'Kim, Anthony', 'sg_app': -0.988, 'sg_arg': -0.136, 'sg_ott': -1.121, 'sg_putt': -0.429, 'sg_total': -2.674}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18241, 'driving_acc': -0.135, 'driving_dist': -8.411, 'player_name': 'Gavins, Daniel', 'sg_app': -1.037, 'sg_arg': -0.04, 'sg_ott': -1.629, 'sg_putt': -0.026, 'sg_total': -2.732}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7881, 'driving_acc': -0.065, 'driving_dist': -10.897, 'player_name': 'Kang, Sung', 'sg_app': -1.337, 'sg_arg': -0.25, 'sg_ott': -1.157, 'sg_putt': -0.31, 'sg_total': -3.055}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15634, 'driving_acc': -0.119, 'driving_dist': -2.29, 'player_name': 'Trainer, Martin', 'sg_app': -1.826, 'sg_arg': -0.233, 'sg_ott': -1.4, 'sg_putt': -0.074, 'sg_total': -3.532}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14706, 'driving_acc': -0.097, 'driving_dist': -4.027, 'player_name': 'Swafford, Hudson', 'sg_app': -1.193, 'sg_arg': -0.622, 'sg_ott': -1.439, 'sg_putt': -0.303, 'sg_total': -3.557}"
